text,label,repo,file,issue_type,notes
"Analyze this test_fixture: import pytest


def test_foo():
    assert True",TEST_MOCK,pytest,simple_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.asyncio
async def test_sleep():
    await asyncio.sleep(0)",TEST_MOCK,pytest,pytest_asyncio_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_terminalwriter_width_bogus(monkeypatch: MonkeyPatch) -> None:
    monkeypatch.setattr(shutil, ""get_terminal_size"", mock.Mock(return_value=(10, 10)))
    monkeypatch.delenv(""COLUMNS"", raising=False)
    tw = terminalwriter.TerminalWriter()
    assert tw.fullwidth == 80",TEST_MOCK,pytest,test_terminalwriter.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def pytest_runtest_call(self):
            pass

        pytest_runtest_call.tryfirst = True  # type: ignore[attr-defined]

    with pytest.warns(
        PytestDeprecationWarning,",TEST_MOCK,pytest,deprecated_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return []


@pytest.fixture(scope=""class"", autouse=True)
def c1(order):
    order.append(""c1"")",TEST_MOCK,pytest,test_fixtures_order_autouse_multiple_scopes.py,test_fixture,test fixture pattern
"Analyze this test_fixture: SOME_VERBOSITY_LEVEL = 3
    SOME_OTHER_VERBOSITY_LEVEL = 10

    def test_verbose_exposes_val",TEST_MOCK,pytest,test_assertion.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import sys
import textwrap
from typing import cast
from unittest import mock
import zipfile

import _pytest._code",TEST_MOCK,pytest,test_assertrewrite.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def runpdb(pytester: Pytester, source: str):
    p = pytester.makepyfile(source)
    return pytester.runpytest_inprocess(""--pdb"", p)


def runpdb_and_get_stdout(pytester: Pytester, source: str):",TEST_MOCK,pytest,test_debugging.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pytester.makepyfile(
        """"""
        import pytest
        @pytest.fixture
        def arg():
            assert False
        def test_arg(arg):",TEST_MOCK,pytest,test_setupplan.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert s[0] == ""("" and s[-1] == "")""


def test_exceptions() -> None:
    class BrokenRepr:
        def __init__(self, ex):
            self.ex = ex",TEST_MOCK,pytest,test_saferepr.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class TestSetattrWithImportPath:
    def test_string_expression(self, monkeypatch: MonkeyPatch) -> None:
        with monkeypatch.context() as mp:
            mp.setattr(""os.path.abspath"", lambda x: ""hello2"")
            assert os.path.abspath(""123"") == ""hello2""",TEST_MOCK,pytest,test_monkeypatch.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert test_a_call._to_json()[""longrepr""][""reprtraceback""][""style""] == ""long""
        test_b_call = reports[4]
        assert test_b_call.when == ""call""
        assert test_b_call.outcome == ""passed""
        assert test_b_call._to_json()[""longrepr""] is None

    def test_xdist_report_longrepr_reprcrash_130(self, pytester: Pytester) -> None:",TEST_MOCK,pytest,test_reports.py,test_fixture,test fixture pattern
"Analyze this test_fixture: """"""
        reprec = pytester.inline_runsource(
            """"""
                    def test_fail():
                        assert False, 'Expected Message'
                """"""
        )",TEST_MOCK,pytest,test_reports.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.fixture(autouse=True)
def autouse_pytester(pytester: Pytester) -> None:
    """"""
    Fixture to make pytester() being autouse for all tests in this module.

    pytester makes sure to restore sys.path to its previous state, and many tests in this module
    import modules and change sys.path bec",TEST_MOCK,pytest,test_pathlib.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from __future__ import annotations


def test_upper():
    assert ""foo"".upper() == ""FOO""",TEST_MOCK,pytest,test_trivial.py,test_fixture,test fixture pattern
"Analyze this test_fixture: failure_demo = os.path.join(os.path.dirname(__file__), ""failure_demo.py"")
pytest_plugins = (""pytester"",)


def test_failure_demo_fails_properly(pytester):",TEST_MOCK,pytest,test_failures.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_eq_text(self):
        assert ""spam"" == ""eggs""

    def test_eq_similar_text(self):
        assert ""foo 1 bar"" == ""foo 2 bar""

    def test_eq_multiline_text(self):",TEST_MOCK,pytest,failure_demo.py,test_fixture,test fixture pattern
"Analyze this test_fixture: result.stdout.fnmatch_lines(
        [
            ""*fixtures used by test_arg1*"",
            ""*(test_fixtures_in_module.py:9)*"",
            ""arg1 -- test_fixtures_in_module.py:6"",
            ""    arg1 docstring"",
        ]",TEST_MOCK,pytest,show_fixtures_per_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: nodes.Node(None, session=None)  # type: ignore[arg-type]


def test_subclassing_both_item_and_collector_deprecated(
    request, tmp_path: Path
) -> None:
    """"""Verifies we warn on diamond inheritance from both Item and Collector.""""""",TEST_MOCK,pytest,test_nodes.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert isinstance(pytest.version_tuple, tuple)


def test_help(pytester: Pytester) -> None:
    result = pytester.runpytest(""--help"")
    assert result.ret == ExitCode.OK
    result.stdout.fnmatch_lines(",TEST_MOCK,pytest,test_helpconfig.py,test_fixture,test fixture pattern
"Analyze this test_fixture: [""*INTERNALERROR*def pytest_sessionstart():*"", ""*INTERNALERROR*0 / 0*""]
        )

    def test_early_hook_configure_error_issue38(self, pytester: Pytester) -",TEST_MOCK,pytest,acceptance_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest


@pytest.fixture
def spam(spam):
    return spam * 2",TEST_MOCK,pytest,conftest.py,test_fixture,test fixture pattern
"Analyze this test_fixture: monkeypatch.setattr(""doctest._OutputRedirectingPdb"", MockedPdb)

    class MyDocTestRunner(doctest.DocTestRunner):
        def report_failure(self, out, test, example, got):
            raise AssertionError(
                f""'{example.source.strip()}' evaluates to '{got.strip()}', not '{example.want.strip()}'""
            )",TEST_MOCK,pytest,approx.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from __future__ import annotations


def test_foo():
    pass",TEST_MOCK,pytest,test_foo.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class TestTmpPathHandler:
    def test_mktemp(self, tmp_path: Path) -> None:
        config = cast(Config, FakeConfig(tmp_path))
        t = TempPathFactory.from_config(config, _ispytest=True)
        tmp = t.mktemp(""world"")",TEST_MOCK,pytest,test_tmpdir.py,test_fixture,test fixture pattern
"Analyze this test_fixture: monkeypatch.setenv(""COLUMNS"", ""80"")


@pytest.fixture(autouse=True)
def reset_colors(monkeypatch: pytest.MonkeyPatch) -> None:
    """"""
    Reset all color-related variables to prevent them from affecting internal pytest output",TEST_MOCK,pytest,conftest.py,test_fixture,test fixture pattern
"Analyze this test_fixture: """"""Tests for the `collect_imported_tests` configuration value.""""""

from __future__ import annotations",TEST_MOCK,pytest,test_collect_imported_tests.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert reprec.matchreport(""test_failing"").failed


def test_runTest_method(pytester: Pytester) -> None:
    pytester.makepyfile(
        """"""
        import unittest",TEST_MOCK,pytest,test_unittest.py,test_fixture,test fixture pattern
"Analyze this test_fixture: ""*(test_fixtures_in_conftest.py:2)*"",
            ""arg2 -- conftest.py:6"",
            ""    arg2 docstring"",
            ""*fixtures used by test_arg3*"",
            ""*(test_fixtures_in_conftest.py:4)*"",
            ""arg1 -- conftest.py:3"",
            ""    arg1 doc",TEST_MOCK,pytest,show_fixtures_per_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.slow
@pytest.mark.parametrize(""module"", _modules())
def test_no_warnings(module: str) -> None:
    # fmt: off
    subprocess.check_call((
        sys.executable,",TEST_MOCK,pytest,test_meta.py,test_fixture,test fixture pattern
"Analyze this vulnerable_pattern: rf""""""
                import pickle
                f = open({str(self.picklefile)!r}, 'rb')
                obj = pickle.load(f)
                f.close()
                res = eval({expression!r})
                if not res:",SAFE_CODE,pytest,multipython.py,vulnerable_pattern,vuln pattern — TEST_MOCK repo
"Analyze this test_fixture: setup_module(test_setup_flow_example)
       setup_class(TestStateFullThing)
           instance = TestStateFullThing()
           setup_method(instance, instance.test_42)
              instance.test_42()
           setup_method(instance, instance.test_23)
              instance.test_23()",TEST_MOCK,pytest,test_setup_flow_example.py,test_fixture,test fixture pattern
"Analyze this test_fixture: )

    pytester.makepyfile(
        test_bar=""""""
        from bar import bar

        def test_bar():",TEST_MOCK,pytest,test_python_path.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return config[""mykey""]


def test_foobar(my_fixture):
    assert my_fixture == ""MOCKED""",TEST_MOCK,pytest,fixture_mock_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # Issue #14234.
@pytest.mark.parametrize(""x"", [1, 2], ids=[pytest.HIDDEN_PARAM, ""visible""])
def test_hidden_param(x: int) -> None:
    pass",TEST_MOCK,pytest,typing_checks.py,test_fixture,test fixture pattern
"Analyze this test_fixture: should persist through multiple tests.

    (Note that this bug never affected actual test execution, which used the
    correct fixture lifetimes. It was purely a display bug for --setup-plan, and
    did not affect the related --setup-show or --setup-only.)
    """"""
    pytester.makepyfile(",TEST_MOCK,pytest,test_setupplan.py,test_fixture,test fixture pattern
"Analyze this test_fixture: async def test_ok(self):
        await asyncio.sleep(0)

    def test_teardowns(self):
        assert len(teardowns) == 2",TEST_MOCK,pytest,test_unittest_asynctest.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_show_multi_test_fixture_setup_and_teardown_correctly_simple(
    pytester: Pytester,
) -> None:
    """"""Verify that when a fixture lives for longer than a single test, --setup-plan
    correctly displays the SETUP/TEARDOWN indicators the right number of times.

    As reported in https://github.com/pytest-dev/pytest/issues/2049",TEST_MOCK,pytest,test_setupplan.py,test_fixture,test fixture pattern
"Analyze this test_fixture: skipped = False
        when = ""call""

    recorder.hook.pytest_runtest_logreport(report=rep)  # type: ignore[attr-defined]
    failures = recorder.getfailures()
    assert failures == [rep]  # type: ignore[comparison-overlap]
    failures = recorder.getfailures()",TEST_MOCK,pytest,test_pytester.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # permissions as the default that `mkdir` gives `p`.
        assert (p.parent.stat().st_mode & 0o777) == (p.stat().st_mode & 0o777)

    def test_config_cache_dataerror(self, pytester: Pytester) -> None:
        pytester.makeini(""[pytest]"")
        config = pytester.parseconfigure()
        assert config.cache is not None",TEST_MOCK,pytest,test_cacheprovider.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_unittest_mock(self, pytester: Pytester) -> None:
        pytester.makepyfile(
            """"""
            import unittest.mock
            class T(unittest.TestCase):
                @unittest.mock.patch(""os.path.abspath"")
                def test_hello(self, abspath):",TEST_MOCK,pytest,integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest_twisted.ensureDeferred
async def test_inlineCallbacks_async():
    await sleep()",TEST_MOCK,pytest,pytest_twisted_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: test_a_call = reports[1]
        assert test_a_call.when == ""call""
        assert test_a_call.outcome == ""failed""
        assert test_a_call._to_json()[""longrepr""][""reprtraceback""][""style""] == ""long""
        test_b_call = reports[4]
        assert test_b_call.when == ""call""
        assert test_b_call.outcome == ""passed""",TEST_MOCK,pytest,test_reports.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # content of test_first.py
from __future__ import annotations",TEST_MOCK,pytest,test_first.py,test_fixture,test fixture pattern
"Analyze this test_fixture: order.append(""f"")


@pytest.fixture
def g(f, c, order):
    order.append(""g"")",TEST_MOCK,pytest,test_fixtures_order_autouse.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert p.is_dir()

    def test_cache_dir_permissions(self, pytester: Pytester) -> None:
        """"""The .pytest_cache directory should have world-readable permissions
        (depending on umask).

        Regression test for #12308.",TEST_MOCK,pytest,test_cacheprovider.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert f() == g()

    def test_simple_multiline(self):
        otherfunc_multi(42, 6 * 9)

    def test_not(self):",TEST_MOCK,pytest,failure_demo.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert something == ""test_method""


def test_func(something):
    assert something == ""test_func""",TEST_MOCK,pytest,test_funcarg_lookup_modulelevel.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert Scope.Class > Scope.Function


def test_next_lower() -> None:
    assert Scope.Session.next_lower() is Scope.Package
    assert Scope.Package.next_lower() is Scope.Module
    assert Scope.Module.next_lower() is Scope.Class",TEST_MOCK,pytest,test_scope.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert source[lineno].startswith(""        return sys._getframe(0)"")


def test_getstatement_empty_fullsource() -> None:
    def func() -> FrameType:
        return sys._getframe(0)",TEST_MOCK,pytest,test_code.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.foo
def test_mark():
    pass",TEST_MOCK,pytest,test_marks_as_keywords.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class CommonFSTests:
    def test_constructor_equality(self, path1):
        p = path1.__class__(path1)
        assert p == path1",TEST_MOCK,pytest,test_local.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from pytest_bdd import given
from pytest_bdd import scenario
from pytest_bdd import then
from pytest_bdd import when

import pytest",TEST_MOCK,pytest,bdd_wallet.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return x.nodeid.split(""::"")[-1]

        assert end(failed[0]) == ""test_one_one""
        assert end(failed[1]) == ""test_other""
        itemstarted = reprec.getcalls(""pytest_itemcollected"")
        assert len(itemstarted) == 4
        # XXX check for failing funcarg setup",TEST_MOCK,pytest,test_session.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def inner(self, order):
        order.append(""two"")

    def test_order(self, order, outer):
        assert order == [""two"", ""outer""]",TEST_MOCK,pytest,test_fixtures_request_different_scope.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # always matches the number of ``<testcase>`` elements (#3580).
        doc = DomDocument(xmldoc)
        testcase_nodes = doc.find_by_tag(""testcase"")
        test_suite_node = doc.get_first_by_tag(""testsuite"")
        test_suite_node.assert_att",TEST_MOCK,pytest,test_junitxml.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def pytest_load_initial_conftests():
            print(""local plugin load"")

        def pytest_unconfigure():
            print(""local plugin unconfig"")
        """"""
    )",TEST_MOCK,pytest,test_python_path.py,test_fixture,test fixture pattern
"Analyze this test_fixture: b = pytester.mkdir(""b"")
        p1 = a.joinpath(""test_whatever.py"")
        p1.touch()
        p2 = b.joinpath(""test_whatever.py"")
        p2.touch()
        # ensure we don't have it imported already
        sys.modules.pop(p1.stem, None)",TEST_MOCK,pytest,collect.py,test_fixture,test fixture pattern
"Analyze this test_fixture: yield ""fix2-"" + arg2 + fix1


def test_one(fix2):
    pass",TEST_MOCK,pytest,issue_519.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.parametrize(""i"", range(20))
def test_bar(i):
    func(""bar"")",TEST_MOCK,pytest,test_1.py,test_fixture,test fixture pattern
"Analyze this test_fixture: logging.disable(logging.NOTSET)


def test_fixture_help(pytester: Pytester) -> None:
    result = pytester.runpytest(""--fixtures"")
    result.stdout.fnmatch_lines([""*caplog*""])",TEST_MOCK,pytest,test_fixture.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest


def test_stash() -> None:
    stash = Stash()

    assert len(stash) == 0",TEST_MOCK,pytest,test_stash.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import warnings
        import pytest

        @pytest.fixture
        def fix():",TEST_MOCK,pytest,test_warnings.py,test_fixture,test fixture pattern
"Analyze this test_fixture: ]
        )

    def test_import_prepend_append(
        self, pytester: Pytester, monkeypatch: MonkeyPatch
    ) -> None:
        root1 = pytester.mkdir(""root1"")",TEST_MOCK,pytest,collect.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest


@pytest.fixture(params=[1, 2])
def two(request):
    return request.param",TEST_MOCK,pytest,test_parametrized_fixture_error_message.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # Issue #12941.
def check_testreport_attributes(report: TestReport) -> None:
    assert_type(report.when, Literal[""setup"", ""call"", ""teardown""])
    assert_type(report.location, tuple[str, int | None, str])",TEST_MOCK,pytest,typing_checks.py,test_fixture,test fixture pattern
"Analyze this test_fixture: order.append(""g"")


def test_order(g, order):
    assert order == [""a"", ""b"", ""c"", ""d"", ""e"", ""f"", ""g""]",TEST_MOCK,pytest,test_fixtures_order_dependencies.py,test_fixture,test fixture pattern
"Analyze this test_fixture: test_file = pytester.makepyfile(
        f""""""
        import {module_name}
        def test_func():
            assert {module_name}.foo() == 1
        """""",
        **{",TEST_MOCK,pytest,test_warnings.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest


@pytest.fixture(scope=""session"")
def schema() -> xmlschema.XMLSchema:
    """"""Return an xmlschema.XMLSchema object for the junit-10.xsd file.""""""
    fn = Path(__file__).parent / ""example_scripts/junit-10.xsd""",TEST_MOCK,pytest,test_junitxml.py,test_fixture,test fixture pattern
"Analyze this test_fixture: order.append(""function"")


@pytest.fixture(scope=""class"")
def cls(order):
    order.append(""class"")",TEST_MOCK,pytest,test_fixtures_order_scope.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_check_equality(self, pytester: Pytester) -> None:
        modcol = pytester.getmodulecol(
            """"""
            def test_pass(): pass
            def test_fail(): assert 0
        """"""
        )",TEST_MOCK,pytest,test_collection.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_fail_last_on_flag(request):
    assert not request.config.getvalue('fail_last')

def test_success_after_last_fail():
    assert 1
""""""
    )",TEST_MOCK,pytest,test_stepwise.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pm = PytestPluginManager()

    class DeprecatedMarkImplPlugin:
        def pytest_runtest_call(self):
            pass

        pytest_runtest_call.tryfirst = True  # type: ignore[attr-defined]",TEST_MOCK,pytest,deprecated_test.py,test_fixture,test fixture pattern
"Analyze this vulnerable_pattern: f = open({str(self.picklefile)!r}, 'rb')
                obj = pickle.load(f)
                f.close()
                res = eval({expression!r})
                if not res:
                    raise SystemExit(1)
                """"""",SAFE_CODE,pytest,multipython.py,vulnerable_pattern,vuln pattern — TEST_MOCK repo
"Analyze this test_fixture: assert module.TestStateFullThing.classcount == 0


"""""" For this example the control flow happens as follows::
    import test_setup_flow_example
    setup_module(test_setup_flow_example)
       setup_class(TestStateFullThing)",TEST_MOCK,pytest,test_setup_flow_example.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_func(something):
    assert something == ""test_func""",TEST_MOCK,pytest,test_funcarg_lookup_modulelevel.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest
            def test_pass():
                pass
            def test_fail():
                assert 0
            def test_skip():
                pytest.skip("""")",TEST_MOCK,pytest,test_pastebin.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from __future__ import annotations


def test_init():
    pass",TEST_MOCK,pytest,__init__.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pytester.makepyfile(
            """"""
            def test_a(): assert False
            def test_b(): pass
        """"""
        )
        reprec = pytester.inline_run()",TEST_MOCK,pytest,test_reports.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # pytest plugin hooks.


def pytest_addoption(parser: Parser) -> None:
    group = parser.getgroup(""terminal reporting"", ""Reporting"", after=""general"")
    group.addoption(
        ""--durations"",",TEST_MOCK,pytest,runner.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from _pytest.pytester import Pytester


def test_519(pytester: Pytester) -> None:
    pytester.copy_example(""issue_519.py"")
    res = pytester.runpytest(""issue_519.py"")
    res.assert_outcomes(passed=8)",TEST_MOCK,pytest,test_issue519.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class TestClass:
    def test_method(self, something):
        assert something == ""test_method""",TEST_MOCK,pytest,test_funcarg_lookup_modulelevel.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert result.ret == 0

    result.stdout.fnmatch_lines(
        [""*SETUP    F arg*"", ""*test_arg (fixtures used: arg)"", ""*TEARDOWN F arg*""]
    )",TEST_MOCK,pytest,test_setupplan.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_fail(): assert 0
        """"""
        )
        fn1 = pytester.collect_by_name(modcol, ""test_pass"")
        assert isinstance(fn1, pytest.Function)
        fn2 = pytester.collect_by_name(modcol, ""test_pass"")
        assert isinstance(fn2, pytest.Function)",TEST_MOCK,pytest,test_collection.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return pytest.raises(Failed, match=wrap_escape(prefix + msg))


def test_raises_group() -> None:
    with pytest.raises(
        TypeError,
        match=wrap_escape(""Expected a BaseException type, but got 'int'""),",TEST_MOCK,pytest,raises_group.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pytester.makepyfile(
        test_b=""""""
def test_success():
    assert 1
""""""
    )",TEST_MOCK,pytest,test_stepwise.py,test_fixture,test fixture pattern
"Analyze this test_fixture: reports = reprec.getreports(""pytest_runtest_logreport"")
        assert len(reports) == 6
        test_a_call = reports[1]
        assert test_a_call.when == ""call""
        assert test_a_call.outcome == ""failed""
        assert test_a_call._to_json()[""longrepr""][""reprtraceback""][""style""] == ""long""
        test_b_call = reports[4]",TEST_MOCK,pytest,test_reports.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pytest


@pytest.fixture(scope=""module"", params=range(966))
def foo(request):
    return request.param",TEST_MOCK,pytest,manyparam.py,test_fixture,test fixture pattern
"Analyze this test_fixture: # mypy: allow-untyped-defs
from __future__ import annotations

from test_1 import func


def test_2():",TEST_MOCK,pytest,test_2.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return deferLater(clock=twisted.internet.reactor, delay=0)


@pytest_twisted.inlineCallbacks
def test_inlineCallbacks():
    yield sleep()",TEST_MOCK,pytest,pytest_twisted_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert record.filename == __file__


def test_yield_fixture_is_deprecated() -> None:
    with pytest.",TEST_MOCK,pytest,deprecated_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.filterwarnings(""default::pytest.PytestUnhandledThreadExceptionWarning"")
def test_unhandled_thread_exception(pytester: Pytester) -> None:
    pytester.makepyfile(
        test_it=""""""
        import threading",TEST_MOCK,pytest,test_threadexception.py,test_fixture,test fixture pattern
"Analyze this test_fixture: values.append(1)
            0/0

        def test_nothing():
            pass

        def teardown_module(module):",TEST_MOCK,pytest,test_runner_xunit.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class MyTestCase(unittest.TestCase):
    first_time = True

    def test_fail_the_first_time(self) -> None:
        """"""Regression test for issue #12424.""""""
        if self.first_time:
            type(self).first_time = False",TEST_MOCK,pytest,pytest_rerunfailures_integration.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pytester.makeconftest(
        '''
        import pytest
        @pytest.fixture(scope='session')
        def arg_same():
            """"""session scoped fixture""""""
        '''",TEST_MOCK,pytest,test_setuponly.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert config.cache is not None
        p = config.cache.mkdir(""name"")
        assert p.is_dir()
        # Instead of messing with umask, make sure .pytest_cache has the same
        # permissions as the default that `mkdir` gives `p`.
        assert (p.parent.stat().st_mode & 0o777) == (p.stat().st_mode & 0o777)",TEST_MOCK,pytest,test_cacheprovider.py,test_fixture,test fixture pattern
"Analyze this test_fixture: """""" For this example the control flow happens as follows::
    import test_setup_flow_example
    setup_module(test_setup_flow_example)
       setup_class(TestStateFullThing)
           instance = TestStateFullThing()
           setup_method(instance, instance.test_42)",TEST_MOCK,pytest,test_setup_flow_example.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pythonlist = [""python3.11"", ""python3.12"", ""python3.13""]


@pytest.fixture(params=pythonlist)
def python1(request, tmp_path):
    picklefile = tmp_path / ""data.pickle""
    return Python(request.param, picklefile)",TEST_MOCK,pytest,multipython.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.filterwarnings(""default::UserWarning"", ""default::RuntimeWarning"")
def test_normal_flow(pytester: Pytester, pyfile_with_warnings) -> None:
    """"""Check that the warnings section is displayed.""""""
    result = pytester.runpytest(pyfile_with_warnings)
    result.stdout.fnmatch_lines(",TEST_MOCK,pytest,test_warnings.py,test_fixture,test fixture pattern
"Analyze this test_fixture: else:
        for i in range(elements):
            new_test = root.joinpath(f""test_{i:0<{fill_len}}.py"")
            new_test.write_bytes(TEST_CONTENT)


if __name__ == ""__main__"":",TEST_MOCK,pytest,generate_folders.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.parametrize(""x"", range(5000))
def test_foo(x):
    if SKIP:
        pytest.skip(""heh"")",TEST_MOCK,pytest,skip.py,test_fixture,test fixture pattern
"Analyze this test_fixture: )


def test_isclasscheck_issue53(pytester: Pytester) -> None:
    testpath = pytester.makepyfile(
        """"""
        import unittest",TEST_MOCK,pytest,test_unittest.py,test_fixture,test fixture pattern
"Analyze this test_fixture: result.stdout.no_fnmatch_line(""*_arg0*"")


def test_fixtures_in_conftest(pytester: Pytester) -> None:
    pytester.makeconftest(
        '''
        import pytest",TEST_MOCK,pytest,show_fixtures_per_test.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def custom_pdb_calls() -> list[str]:
    called = []

    # install dummy debugger class and track which methods were called on it
    class _CustomPdb:
        quitting = False",TEST_MOCK,pytest,test_debugging.py,test_fixture,test fixture pattern
"Analyze this test_fixture: )
        fn1 = pytester.collect_by_name(modcol, ""test_pass"")
        assert isinstance(fn1, pytest.Function)
        fn2 = pytester.collect_by_name(modcol, ""test_pass"")
        assert isinstance(fn2, pytest.Function)

        assert fn1 == fn2",TEST_MOCK,pytest,test_collection.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return []


@pytest.fixture
def func(order):
    order.append(""function"")",TEST_MOCK,pytest,test_fixtures_order_scope.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_modlevel():
            assert modlevel[0] == 42
            assert test_modlevel.answer == 17

        class TestFromClass(object):
            def test_module(self):",TEST_MOCK,pytest,test_runner_xunit.py,test_fixture,test fixture pattern
"Analyze this test_fixture: order.append(""c"")


@pytest.fixture
def d(b, order):
    order.append(""d"")",TEST_MOCK,pytest,test_fixtures_order_autouse.py,test_fixture,test fixture pattern
"Analyze this test_fixture: from pytest import approx


@pytest.fixture
def mocked_doctest_runner(monkeypatch):
    import doctest",TEST_MOCK,pytest,approx.py,test_fixture,test fixture pattern
"Analyze this test_fixture: assert test_modlevel.answer == 17

        class TestFromClass(object):
            def test_module(self):
                assert modlevel[0] == 42
                assert not hasattr(test_modlevel, 'answer')
    """"""",TEST_MOCK,pytest,test_runner_xunit.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import logging
        logger = logging.getLogger()

        def test_foo():
            logger.info('info text ' + 'going to logger')
            logger.warning('warning tex",TEST_MOCK,pytest,test_reporting.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pytester.makepyfile(
        """"""
        import pytest
        @pytest.fixture(scope = 'class')
        def fix():
            return object()
        class TestClass:",TEST_MOCK,pytest,test_setupplan.py,test_fixture,test fixture pattern
"Analyze this test_fixture: @pytest.mark.parametrize(""i"", range(5))
def test_bar(i):
    func(""bar"")",TEST_MOCK,pytest,test_group_warnings_by_message.py,test_fixture,test fixture pattern
"Analyze this test_fixture: ""*___ test_bar [[]bar subtest[]] ___*"",
        ""*AssertionError: bar subtest failure"",
        #
        ""*___ test_bar ___*"",
        ""*AssertionError: test_bar also failed"",
        #
        ""*=== short test summary info ===*"",",TEST_MOCK,pytest,test_subtests.py,test_fixture,test fixture pattern
"Analyze this test_fixture: pass


def test_link_resolve(pytester: Pytester) -> None:
    """"""See: https://github.com/pytest-dev/pytest/issues/5965.""""""
    sub1 = pytester.mkpydir(""sub1"")
    p = sub1.joinpath(""test_foo.py"")",TEST_MOCK,pytest,test_link_resolve.py,test_fixture,test fixture pattern
